image_path,label
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_80.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_81.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_82.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_83.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_84.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_85.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_86.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_87.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_88.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_89.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_90.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_91.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_92.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_93.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_94.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_95.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_96.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_97.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_98.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_99.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_100.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_101.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_102.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_103.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_104.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_105.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_106.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_107.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_108.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_109.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_110.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_111.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_112.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_113.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_114.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_115.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_116.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_117.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_118.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_119.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_120.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_121.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_122.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_123.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_124.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_125.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_126.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_127.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_128.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_129.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_130.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_131.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_132.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_133.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_134.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_135.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_136.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_137.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_138.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_139.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_140.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_141.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_142.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_143.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_144.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_145.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_146.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_147.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_148.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_149.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_150.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_151.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_152.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_153.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_154.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_155.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_156.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_157.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_158.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_159.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_160.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_161.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_162.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_163.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_164.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_165.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_166.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_167.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_168.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_169.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_170.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_171.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_172.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_173.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_174.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_175.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_176.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_177.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_178.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_179.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_180.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_181.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_182.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_183.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_184.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_185.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_186.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_187.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_188.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_189.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_190.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_191.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_192.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_193.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_194.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_195.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_196.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_197.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_198.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_199.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_200.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_201.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_202.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_203.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_204.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_205.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_206.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_207.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_208.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_209.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_210.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_211.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_212.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_213.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_214.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_215.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_216.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_217.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_218.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_219.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_220.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_221.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_222.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_223.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_224.jpg,impressionism
D:/StyleRecognition/Style-recognition/ImageDataset/Impressionism/Alfred_Sisley/Alfred_Sisley_225.jpg,impressionism
